ID,Event,Date,Town,State/Prov,Lat,Long
1526345089,Monarch Adult (FIRST sighted),5/18/2018,Saint Paul,MN,44.9906,-93.1141
1526345104,Monarch Adult (FIRST sighted),5/18/2018,Madison,WI,43.0794,-89.3773
1526345107,Monarch Adult (FIRST sighted),5/18/2018,Holland,MI,42.8007,-86.0534
1526345108,Monarch Adult (FIRST sighted),5/18/2018,Leonard,MI,42.8555,-83.1221
1526345109,Monarch Adult (FIRST sighted),5/18/2018,Bevier,MO,39.7993,-92.5707
1526345111,Monarch Adult (FIRST sighted),5/18/2018,Menomonie,WI,44.8864,-91.9283
1526345112,Monarch Adult (FIRST sighted),5/18/2018,Falcon Heights,MN,44.9875,-93.1847
1526345114,Monarch Adult (FIRST sighted),5/18/2018,Minneapolis,MN,44.916,-93.315
1526345128,Monarch Adult (FIRST sighted),5/18/2018,Petrolia,ON,42.8818,-82.1444
1526345131,Monarch Adult (FIRST sighted),5/18/2018,Mount Vernon,IA,41.922,-91.4168
1526345148,Monarch Adult (FIRST sighted),5/18/2018,Odell,IL,41.0045,-88.5189
1526345153,Monarch Adult (FIRST sighted),5/18/2018,Rochester,MN,43.9956,-92.5209
1526345162,Monarch Adult (FIRST sighted),5/18/2018,Butler,PA,40.7834,-79.877
1526345179,Monarch Adult (FIRST sighted),5/18/2018,Blue Mounds,WI,43.0176,-89.8145
1526345187,Monarch Adult (FIRST sighted),5/18/2018,Royal Oak,MI,42.4888,-83.1323
1526345245,Monarch Adult (FIRST sighted),5/18/2018,Crystal Lake,IL,42.2411,-88.3162
1526345261,Monarch Adult (FIRST sighted),5/18/2018,Collins,MO,37.9481,-93.761
1526345326,Monarch Adult (FIRST sighted),5/18/2018,Shawano,WI,44.7822,-88.609
1526345381,Monarch Adult (FIRST sighted),5/18/2018,Waconia,MN,44.8504,-93.7876
1526345479,Monarch Adult (FIRST sighted),5/18/2018,Madison,WI,43.0741,-89.3767
1526345506,Monarch Adult (FIRST sighted),5/18/2018,Greendale,WI,42.9385,-88.0164
1526345591,Monarch Adult (FIRST sighted),5/18/2018,Lindstrom,MN,45.3894,-92.848
1526345752,Monarch Adult (FIRST sighted),5/18/2018,New London,WI,44.3813,-88.7076
1526345964,Monarch Adult (FIRST sighted),5/18/2018,Elgin,IL,42.0419,-88.331
1526346901,Monarch Adult (FIRST sighted),5/18/2018,South Haven,MI,42.5203,-86.2275
1526350754,Monarch Adult (FIRST sighted),5/18/2018,Santa Fe,NM,35.687,-105.9378
1526344922,Monarch Adult (FIRST sighted),5/17/2018,Akron,OH,40.9453,-81.5273
1526344923,Monarch Adult (FIRST sighted),5/17/2018,Dallas,TX,32.7389,-96.7009
1526344927,Monarch Adult (FIRST sighted),5/17/2018,Sabinsville,PA,41.8854,-77.5887
1526344936,Monarch Adult (FIRST sighted),5/17/2018,Fort Wayne,IN,41.0793,-85.1394
1526344943,Monarch Adult (FIRST sighted),5/17/2018,Madison,WI,43.0731,-89.4012
1526344946,Monarch Adult (FIRST sighted),5/17/2018,Afton,MN,44.9245,-92.7918
1526344947,Monarch Adult (FIRST sighted),5/17/2018,Rolling Meadows,IL,42.0707,-88.0036
1526344949,Monarch Adult (FIRST sighted),5/17/2018,Delaware,OH,40.2987,-83.068
1526345052,Monarch Adult (FIRST sighted),5/17/2018,New Prague,MN,44.5433,-93.5761
1526344959,Monarch Adult (FIRST sighted),5/17/2018,Florence,MO,38.6059,-92.9874
1526344962,Monarch Adult (FIRST sighted),5/17/2018,Toronto,ON,43.761,-79.3508
1526344963,Monarch Adult (FIRST sighted),5/17/2018,Bridgman,MI,41.9292,-86.5889
1526344965,Monarch Adult (FIRST sighted),5/17/2018,Coon Valley,WI,43.737,-90.9926
1526344966,Monarch Adult (FIRST sighted),5/17/2018,Montgomery,MN,44.3848,-93.4972
1526344972,Monarch Adult (FIRST sighted),5/17/2018,Red Wing,MN,44.5399,-92.5479
1526344980,Monarch Adult (FIRST sighted),5/17/2018,Moline,IL,41.5067,-90.5151
1526344988,Monarch Adult (FIRST sighted),5/17/2018,Burleson,TX,32.5254,-97.2909
1526344993,Monarch Adult (FIRST sighted),5/17/2018,Lincoln,NE,40.7966,-96.6615
1526344998,Monarch Adult (FIRST sighted),5/17/2018,Washington,IA,41.3411,-91.659
1526345002,Monarch Adult (FIRST sighted),5/17/2018,Hancock,MN,45.4967,-95.7967
1526345007,Monarch Adult (FIRST sighted),5/17/2018,Edmond,OK,35.6528,-97.4781
1526345014,Monarch Adult (FIRST sighted),5/17/2018,Windsor,ON,42.3118,-82.8858
1526345021,Monarch Adult (FIRST sighted),5/17/2018,Hot Springs,AR,34.5037,-93.0552
1526345022,Monarch Adult (FIRST sighted),5/17/2018,Morpeth,ON,42.3174,-81.8471
1526345026,Monarch Adult (FIRST sighted),5/17/2018,Mokena,IL,41.5261,-87.8892
1526345051,Monarch Adult (FIRST sighted),5/17/2018,La Grange,IL,41.805,-87.8692
1526345030,Monarch Adult (FIRST sighted),5/17/2018,Ypsilanti,MI,42.2411,-83.613
1526345032,Monarch Adult (FIRST sighted),5/17/2018,Faribault,MN,44.3059,-93.2739
1526345046,Monarch Adult (FIRST sighted),5/17/2018,Minneapolis,MN,44.9778,-93.265
1526345056,Monarch Adult (FIRST sighted),5/17/2018,Superior Charter Township,MI,42.2741,-83.5936
1526345059,Monarch Adult (FIRST sighted),5/17/2018,Apple Valley,MN,44.7319,-93.2177
1526345062,Monarch Adult (FIRST sighted),5/17/2018,wheatley,ON,42.1564,-82.484
1526345079,Monarch Adult (FIRST sighted),5/17/2018,Plano,TX,33.0228,-96.8322
1526345086,Monarch Adult (FIRST sighted),5/17/2018,Grafton,ON,43.9913,-78.024
1526345099,Monarch Adult (FIRST sighted),5/17/2018,Orleans,IA,43.4463,-95.0941
1526345100,Monarch Adult (FIRST sighted),5/17/2018,Cuyahoga Falls,OH,41.174,-81.5212
1526345106,Monarch Adult (FIRST sighted),5/17/2018,Peoria,IL,40.6936,-89.589
1526345124,Monarch Adult (FIRST sighted),5/17/2018,Saint Joseph,MO,39.7675,-94.8467
1526345133,Monarch Adult (FIRST sighted),5/17/2018,Oak Harbor,OH,41.6134,-83.16
1526345149,Monarch Adult (FIRST sighted),5/17/2018,Red Wing,MN,44.5445,-92.4077
1526345150,Monarch Adult (FIRST sighted),5/17/2018,Faribault,MN,44.295,-93.2688
1526345151,Monarch Adult (FIRST sighted),5/17/2018,East Aurora,NY,42.7664,-78.652
1526345165,Monarch Adult (FIRST sighted),5/17/2018,Chicago,IL,41.6875,-87.7196
1526345229,Monarch Adult (FIRST sighted),5/17/2018,Toronto,ON,43.6512,-79.4641
1526345230,Monarch Adult (FIRST sighted),5/17/2018,Hamilton,ON,43.2844,-79.9042
1526345281,Monarch Adult (FIRST sighted),5/17/2018,Sleepy Hollow,NY,41.0848,-73.8611
1526345380,Monarch Adult (FIRST sighted),5/17/2018,Faribault,MN,44.295,-93.2688
1526345474,Monarch Adult (FIRST sighted),5/17/2018,Poynette,WI,43.4043,-89.363
1526345690,Monarch Adult (FIRST sighted),5/17/2018,Marion,IA,42.0333,-91.5969
1526345722,Monarch Adult (FIRST sighted),5/17/2018,Verona,WI,42.9908,-89.5332
1526345764,Monarch Adult (FIRST sighted),5/17/2018,Hardwick,VT,44.5416,-72.3487
1526346943,Monarch Adult (FIRST sighted),5/17/2018,Minneapolis,MN,44.9778,-93.265
1526344669,Monarch Adult (FIRST sighted),5/16/2018,Clinton,IA,41.8445,-90.1887
1526344679,Monarch Adult (FIRST sighted),5/16/2018,Brownstown Charter Township,MI,42.1261,-83.2572
1526344680,Monarch Adult (FIRST sighted),5/16/2018,Oak Park,IL,41.8857,-87.7957
1526344683,Monarch Adult (FIRST sighted),5/16/2018,Menasha,WI,44.2106,-88.4204
1526344684,Monarch Adult (FIRST sighted),5/16/2018,Leavenworth,KS,39.2732,-94.9198
1526344685,Monarch Adult (FIRST sighted),5/16/2018,Toledo,OH,41.6446,-83.5343
1526344688,Monarch Adult (FIRST sighted),5/16/2018,Canton,MI,42.3132,-83.4829
1526344696,Monarch Adult (FIRST sighted),5/16/2018,Aurora,NY,42.7359,-76.6098
1526344699,Monarch Adult (FIRST sighted),5/16/2018,Chicago,IL,41.8659,-87.6181
1526344703,Monarch Adult (FIRST sighted),5/16/2018,New Orleans,LA,29.9222,-90.0858
1526344825,Monarch Adult (FIRST sighted),5/16/2018,Downers Grove,IL,41.747,-87.9858
1526344732,Monarch Adult (FIRST sighted),5/16/2018,Port Dover,ON,42.7827,-80.1959
1526344734,Monarch Adult (FIRST sighted),5/16/2018,Vicksburg,MI,42.0963,-85.5662
1526344739,Monarch Adult (FIRST sighted),5/16/2018,South Haven,MI,42.5203,-86.2275
1526344740,Monarch Adult (FIRST sighted),5/16/2018,Rolling Meadows,IL,42.0842,-88.0131
1526344747,Monarch Adult (FIRST sighted),5/16/2018,Columbus,IN,39.1938,-86.0204
1526344748,Monarch Adult (FIRST sighted),5/16/2018,Beverly Shores,IN,41.6772,-86.986
1526344749,Monarch Adult (FIRST sighted),5/16/2018,Darien,IL,41.7492,-87.9745
1526344761,Monarch Adult (FIRST sighted),5/16/2018,Davenport,IA,41.5958,-90.5364
1526344770,Monarch Adult (FIRST sighted),5/16/2018,Austin,MN,43.6666,-92.9746
1526344775,Monarch Adult (FIRST sighted),5/16/2018,Pisgah,IA,41.8314,-95.9256
1526344782,Monarch Adult (FIRST sighted),5/16/2018,Chatham-Kent,ON,42.3938,-82.1625
1526344792,Monarch Adult (FIRST sighted),5/16/2018,Portage,MI,42.2238,-85.5884
1526344795,Monarch Adult (FIRST sighted),5/16/2018,Kalamazoo,MI,42.2822,-85.6245
1526344832,Monarch Adult (FIRST sighted),5/16/2018,Willowbrook,IL,41.7698,-87.9359
1526344801,Monarch Adult (FIRST sighted),5/16/2018,Oxford,OH,39.3956,-84.7622
1526344802,Monarch Adult (FIRST sighted),5/16/2018,Renfrew,ON,45.4806,-76.7037
1526344828,Monarch Adult (FIRST sighted),5/16/2018,Highland,WI,43.0467,-90.3798
1526344810,Monarch Adult (FIRST sighted),5/16/2018,South Bend,IN,41.6589,-86.2376
1526344819,Monarch Adult (FIRST sighted),5/16/2018,Haviland,OH,41.0428,-84.6104
1526344835,Monarch Adult (FIRST sighted),5/16/2018,Sandusky,OH,41.4685,-82.8285
1526344841,Monarch Adult (FIRST sighted),5/16/2018,Rushville,IN,39.6741,-85.4152
1526344843,Monarch Adult (FIRST sighted),5/16/2018,Otsego,MN,45.2785,-93.5635
1526344844,Monarch Adult (FIRST sighted),5/16/2018,West Lake Hills,TX,30.298,-97.802
1526344846,Monarch Adult (FIRST sighted),5/16/2018,Waukesha,WI,43.0152,-88.2797
1526344854,Monarch Adult (FIRST sighted),5/16/2018,Columbia,MO,38.8438,-92.3166
1526344857,Monarch Adult (FIRST sighted),5/16/2018,Dallas Center,IA,41.7474,-93.8482
1526344875,Monarch Adult (FIRST sighted),5/16/2018,Oak Park,IL,41.885,-87.7845
1526344879,Monarch Adult (FIRST sighted),5/16/2018,Nashville,IN,39.2727,-86.3258
1526344887,Monarch Adult (FIRST sighted),5/16/2018,Madison,WI,43.073,-89.4449
1526344888,Monarch Adult (FIRST sighted),5/16/2018,Toledo,OH,41.7257,-83.6116
1526344893,Monarch Adult (FIRST sighted),5/16/2018,Marshall,WI,43.1587,-89.0561
1526344908,Monarch Adult (FIRST sighted),5/16/2018,Garner,IA,43.1023,-93.6021
1526344913,Monarch Adult (FIRST sighted),5/16/2018,Decorah,IA,43.3298,-91.8334
1526344914,Monarch Adult (FIRST sighted),5/16/2018,Decorah,IA,43.3151,-91.7995
1526344939,Monarch Adult (FIRST sighted),5/16/2018,Hampton,IL,41.5634,-90.4039
1526344970,Monarch Adult (FIRST sighted),5/16/2018,Toledo,OH,41.6528,-83.5379
1526344974,Monarch Adult (FIRST sighted),5/16/2018,Lyndhurst,OH,41.5138,-81.5002
1526345010,Monarch Adult (FIRST sighted),5/16/2018,Monona,IA,43.0822,-91.4091
1526345039,Monarch Adult (FIRST sighted),5/16/2018,South St Paul,MN,44.8919,-93.0361
1526345118,Monarch Adult (FIRST sighted),5/16/2018,Ottawa Lake,MI,41.7848,-83.726
1526345182,Monarch Adult (FIRST sighted),5/16/2018,Blue Grass,IA,41.5089,-90.766
1526345257,Monarch Adult (FIRST sighted),5/16/2018,Ada,MI,42.9753,-85.4419
1526345379,Monarch Adult (FIRST sighted),5/16/2018,Faribault,MN,44.295,-93.2688
1526346164,Monarch Adult (FIRST sighted),5/16/2018,Oak Park,IL,41.885,-87.7845
1526346175,Monarch Adult (FIRST sighted),5/16/2018,Park Ridge,IL,42.0111,-87.8406
1526346581,Monarch Adult (FIRST sighted),5/16/2018,Garner,IA,43.1023,-93.6021
1526344482,Monarch Adult (FIRST sighted),5/15/2018,Arlington Heights,IL,42.1157,-87.96
1526344642,Monarch Adult (FIRST sighted),5/15/2018,Romulus,MI,42.2087,-83.4242
1526344542,Monarch Adult (FIRST sighted),5/15/2018,Wauwatosa,WI,43.0495,-88.0076
1526344554,Monarch Adult (FIRST sighted),5/15/2018,Grand Haven,MI,43.0631,-86.2284
1526344576,Monarch Adult (FIRST sighted),5/15/2018,Willis,MI,42.094,-83.5703
1526344586,Monarch Adult (FIRST sighted),5/15/2018,Lodi,WI,43.3098,-89.5237
1526344593,Monarch Adult (FIRST sighted),5/15/2018,Vicksburg,MI,42.1148,-85.4669
1526344608,Monarch Adult (FIRST sighted),5/15/2018,Leamington,ON,42.083,-82.5388
1526344611,Monarch Adult (FIRST sighted),5/15/2018,LaSalle,ON,42.2308,-83.1188
1526344616,Monarch Adult (FIRST sighted),5/15/2018,The Village,OK,35.5654,-97.549
1526344718,Monarch Adult (FIRST sighted),5/15/2018,Paw Paw,MI,42.2149,-85.9819
1526344742,Monarch Adult (FIRST sighted),5/15/2018,Bettendorf,IA,41.5473,-90.5038
1526344762,Monarch Adult (FIRST sighted),5/15/2018,Jackson,MI,42.3304,-84.4775
1526344771,Monarch Adult (FIRST sighted),5/15/2018,Austin,MN,43.6666,-92.9746
1526344808,Monarch Adult (FIRST sighted),5/15/2018,Milwaukee,WI,43.0703,-87.8682
1526344818,Monarch Adult (FIRST sighted),5/15/2018,Texico,IL,38.4395,-88.897
1526344821,Monarch Adult (FIRST sighted),5/15/2018,Melrose Park,IL,41.8948,-87.8468
1526344868,Monarch Adult (FIRST sighted),5/15/2018,Slippery Rock,PA,41.0208,-79.9662
1526344960,Monarch Adult (FIRST sighted),5/15/2018,Boone,IA,42.0597,-93.8802
1526345083,Monarch Adult (FIRST sighted),5/15/2018,Swanton,OH,41.6356,-83.2691
1526345351,Monarch Adult (FIRST sighted),5/15/2018,Park Ridge,IL,42.0111,-87.8406
1526345530,Monarch Adult (FIRST sighted),5/15/2018,Chatsworth,IL,40.7536,-88.292
1525460006,Monarch Adult (FIRST sighted),5/14/2018,Orion,IL,41.3548,-90.3815
1525460028,Monarch Adult (FIRST sighted),5/14/2018,Springville,IA,42.0862,-91.5029
1525460032,Monarch Adult (FIRST sighted),5/14/2018,Chicago,IL,41.9951,-87.8192
1525460042,Monarch Adult (FIRST sighted),5/14/2018,Chagrin Falls,OH,41.3558,-81.3512
1525460046,Monarch Adult (FIRST sighted),5/14/2018,Altoona,IA,41.653,-93.4803
1525460055,Monarch Adult (FIRST sighted),5/14/2018,Fowler,IN,40.6217,-87.3094
1525460059,Monarch Adult (FIRST sighted),5/14/2018,Ames,IA,42.0308,-93.6319
1525460061,Monarch Adult (FIRST sighted),5/14/2018,Ann Arbor,MI,42.2871,-83.7712
1526344475,Monarch Adult (FIRST sighted),5/14/2018,Reading,MI,41.8876,-84.7959
1526344480,Monarch Adult (FIRST sighted),5/14/2018,Bayside,WI,43.1728,-87.8876
1526344491,Monarch Adult (FIRST sighted),5/14/2018,Palo,IA,42.066,-91.7961
1526344496,Monarch Adult (FIRST sighted),5/14/2018,Ballwin,MO,38.5951,-90.5462
1526344528,Monarch Adult (FIRST sighted),5/14/2018,Champaign,IL,40.1081,-88.2647
1526344533,Monarch Adult (FIRST sighted),5/14/2018,Pennsylvania Furnace,PA,40.7151,-77.9843
1526344535,Monarch Adult (FIRST sighted),5/14/2018,Bluffton,IN,40.6911,-85.1275
1526344675,Monarch Adult (FIRST sighted),5/14/2018,Elk Grove Village,IL,42.0091,-88.0547
1526344829,Monarch Adult (FIRST sighted),5/14/2018,Bethel,OH,38.9718,-84.1608
1526344847,Monarch Adult (FIRST sighted),5/14/2018,Dyer,IN,41.4942,-87.5217
1526344931,Monarch Adult (FIRST sighted),5/14/2018,La Grange Park,IL,41.8262,-87.8785
1526345070,Monarch Adult (FIRST sighted),5/14/2018,Overland Park,KS,38.9783,-94.6959
1526345103,Monarch Adult (FIRST sighted),5/14/2018,Clifford,ND,47.348,-97.4106
1526345597,Monarch Adult (FIRST sighted),5/14/2018,Delaware,OH,40.3082,-83.0709
1526345827,Monarch Adult (FIRST sighted),5/14/2018,Swanton,OH,41.619,-83.7933
1526345872,Monarch Adult (FIRST sighted),5/14/2018,Cedar Rapids,IA,41.9905,-91.6254
1525459885,Monarch Adult (FIRST sighted),5/13/2018,West Point,IN,40.345,-87.0385
1525459894,Monarch Adult (FIRST sighted),5/13/2018,Marysville,OH,40.2364,-83.3671
1525459905,Monarch Adult (FIRST sighted),5/13/2018,Downs,KS,39.6045,-98.5406
1525459950,Monarch Adult (FIRST sighted),5/13/2018,Belleville,KS,39.8245,-97.6325
1525459955,Monarch Adult (FIRST sighted),5/13/2018,Columbia,MO,39.0065,-92.1415
1526344540,Monarch Adult (FIRST sighted),5/13/2018,Orange,MA,42.5904,-72.3098
1526344629,Monarch Adult (FIRST sighted),5/13/2018,Des Moines,IA,41.617,-93.6696
1526344826,Monarch Adult (FIRST sighted),5/13/2018,Harahan,LA,29.9405,-90.2031
1526344902,Monarch Adult (FIRST sighted),5/13/2018,St. Louis,MO,38.5412,-90.3812
1525459229,Monarch Adult (FIRST sighted),5/12/2018,Leavenworth,KS,39.2257,-94.9487
1525459775,Monarch Adult (FIRST sighted),5/12/2018,Tipton,IN,40.2476,-86.0025
1525459776,Monarch Adult (FIRST sighted),5/12/2018,Athens,OH,39.3292,-82.1013
1525459785,Monarch Adult (FIRST sighted),5/12/2018,Voorhees Township,NJ,39.8573,-74.9996
1525459838,Monarch Adult (FIRST sighted),5/12/2018,Dallas,TX,32.7767,-96.797
1525459847,Monarch Adult (FIRST sighted),5/12/2018,Middletown,IN,39.9934,-85.4339
1525459879,Monarch Adult (FIRST sighted),5/12/2018,Mason,OH,39.3601,-84.3099
1525459880,Monarch Adult (FIRST sighted),5/12/2018,Florence,KY,38.9803,-84.6584
1525459901,Monarch Adult (FIRST sighted),5/12/2018,Noblesville,IN,40.0078,-85.9996
1526344652,Monarch Adult (FIRST sighted),5/12/2018,Traphill,NC,36.3465,-81.0326
1526344948,Monarch Adult (FIRST sighted),5/12/2018,West Lafayette,IN,40.4553,-86.9095
1525459652,Monarch Adult (FIRST sighted),5/11/2018,Fairborn,OH,39.811,-84.0054
1525459638,Monarch Adult (FIRST sighted),5/11/2018,Herndon,VA,38.921,-77.3975
1525459671,Monarch Adult (FIRST sighted),5/11/2018,Springfield,MO,37.167,-93.2604
1525459699,Monarch Adult (FIRST sighted),5/11/2018,Westbury,NY,40.7371,-73.5685
1525459709,Monarch Adult (FIRST sighted),5/11/2018,Peoria,IL,40.8142,-89.6213
1525459736,Monarch Adult (FIRST sighted),5/11/2018,Marion,IL,37.671,-88.928
1525459799,Monarch Adult (FIRST sighted),5/11/2018,Xenia,OH,39.7377,-83.9899
1525459807,Monarch Adult (FIRST sighted),5/11/2018,Arlington,MA,42.4183,-71.1839
1525459830,Monarch Adult (FIRST sighted),5/11/2018,Riverside,IA,41.4797,-91.5813
1526346066,Monarch Adult (FIRST sighted),5/11/2018,Centreville,VA,38.8404,-77.4289
1525459226,Monarch Adult (FIRST sighted),5/10/2018,Whitestown,IN,39.9477,-86.3415
1525459266,Monarch Adult (FIRST sighted),5/10/2018,Troy,OH,40.0395,-84.2033
1525459272,Monarch Adult (FIRST sighted),5/10/2018,Olathe,KS,38.8809,-94.8955
1525459281,Monarch Adult (FIRST sighted),5/10/2018,Southfield,MI,42.4734,-83.2219
1525459282,Monarch Adult (FIRST sighted),5/10/2018,Windsor Heights,IA,41.6038,-93.7105
1525459294,Monarch Adult (FIRST sighted),5/10/2018,Cedar Rapids,IA,41.9049,-91.6599
1525459305,Monarch Adult (FIRST sighted),5/10/2018,Cincinnati,OH,39.2286,-84.4851
1525459327,Monarch Adult (FIRST sighted),5/10/2018,Sugar Grove,IL,41.7597,-88.4356
1525459349,Monarch Adult (FIRST sighted),5/10/2018,Dysart,IA,42.2299,-92.2684
1525459384,Monarch Adult (FIRST sighted),5/10/2018,Cedar Rapids,IA,41.9779,-91.6656
1525459398,Monarch Adult (FIRST sighted),5/10/2018,Mauldin,SC,34.7577,-82.3207
1525459476,Monarch Adult (FIRST sighted),5/10/2018,Clinton,MO,38.3686,-93.7783
1525459647,Monarch Adult (FIRST sighted),5/10/2018,Indianapolis,IN,39.9132,-86.0049
1525459489,Monarch Adult (FIRST sighted),5/10/2018,Reno,NV,39.4704,-119.8171
1525459530,Monarch Adult (FIRST sighted),5/10/2018,Kirkwood,MO,38.5683,-90.4483
1525459550,Monarch Adult (FIRST sighted),5/10/2018,Bloomington,MN,44.8437,-93.3697
1525459917,Monarch Adult (FIRST sighted),5/10/2018,North Utica,IL,41.4288,-89.0097
1526344498,Monarch Adult (FIRST sighted),5/10/2018,Roseland,VA,37.7771,-79.0011
1526345928,Monarch Adult (FIRST sighted),5/10/2018,Bennington,NE,41.3374,-96.1417
1526346511,Monarch Adult (FIRST sighted),5/10/2018,Channahon,IL,41.4295,-88.2287
1525459011,Monarch Adult (FIRST sighted),5/9/2018,Lenexa,KS,38.9662,-94.8406
1525459032,Monarch Adult (FIRST sighted),5/9/2018,Shepherdstown,WV,39.485,-77.807
1525459052,Monarch Adult (FIRST sighted),5/9/2018,Marion,IN,40.5872,-85.6667
1525459085,Monarch Adult (FIRST sighted),5/9/2018,Kansas City,MO,39.0615,-94.5969
1525459105,Monarch Adult (FIRST sighted),5/9/2018,Hyattsville,MD,38.9559,-76.9455
1525459113,Monarch Adult (FIRST sighted),5/9/2018,Madison,WI,43.1186,-89.2802
1525459118,Monarch Adult (FIRST sighted),5/9/2018,Alexis,IL,41.0634,-90.556
1525459180,Monarch Adult (FIRST sighted),5/9/2018,Springfield,IL,39.8206,-89.6212
1525459183,Monarch Adult (FIRST sighted),5/9/2018,Galesburg,IL,40.9702,-90.3781
1525459224,Monarch Adult (FIRST sighted),5/9/2018,Monroe,WI,42.5965,-89.6423
1525459280,Monarch Adult (FIRST sighted),5/9/2018,Godfrey,IL,38.9556,-90.1868
1525459570,Monarch Adult (FIRST sighted),5/9/2018,Midland,MI,43.6154,-84.3303
1525459726,Monarch Adult (FIRST sighted),5/9/2018,Booneville,IA,41.5207,-93.8796
1526345127,Monarch Adult (FIRST sighted),5/9/2018,Clinton,UT,41.1366,-112.0518
1526346815,Monarch Adult (FIRST sighted),5/9/2018,State College,PA,40.8147,-77.8366
1526348243,Monarch Adult (FIRST sighted),5/9/2018,Naperville,IL,41.7508,-88.1535
1525458740,Monarch Adult (FIRST sighted),5/8/2018,Markleville,IN,40.0141,-85.6447
1525458745,Monarch Adult (FIRST sighted),5/8/2018,Lusby,MD,38.3949,-76.4837
1525458779,Monarch Adult (FIRST sighted),5/8/2018,Bloomington,IN,39.1491,-86.4931
1525458796,Monarch Adult (FIRST sighted),5/8/2018,Bethel,OH,38.9336,-84.144
1525458806,Monarch Adult (FIRST sighted),5/8/2018,Blue Bell,PA,40.1372,-75.2461
1525458871,Monarch Adult (FIRST sighted),5/8/2018,Oakland,IL,39.6621,-88.0281
1525458873,Monarch Adult (FIRST sighted),5/8/2018,Clinton,IN,39.73,-87.4753
1525458908,Monarch Adult (FIRST sighted),5/8/2018,Mason,OH,39.4065,-84.2993
1525458939,Monarch Adult (FIRST sighted),5/8/2018,Garden City,KS,38.0799,-100.7108
1525458946,Monarch Adult (FIRST sighted),5/8/2018,Pierre,SD,44.3304,-100.123
1525458948,Monarch Adult (FIRST sighted),5/8/2018,Rockford,IL,42.2711,-89.094
1525458957,Monarch Adult (FIRST sighted),5/8/2018,Celina,OH,40.5514,-84.57
1525458995,Monarch Adult (FIRST sighted),5/8/2018,Muscatine,IA,41.4599,-90.8412
1525459143,Monarch Adult (FIRST sighted),5/8/2018,Lockport,IL,41.5817,-88.0768
1525459175,Monarch Adult (FIRST sighted),5/8/2018,Manchester,IA,42.4765,-91.5103
1525459184,Monarch Adult (FIRST sighted),5/8/2018,Efland,NC,36.072,-79.1664
1525459809,Monarch Adult (FIRST sighted),5/8/2018,Hawarden,SD,43.0578,-96.4797
1525458535,Monarch Adult (FIRST sighted),5/7/2018,Middletown,DE,39.4496,-75.7163
1525458536,Monarch Adult (FIRST sighted),5/7/2018,Woodridge,IL,41.747,-88.0503
