"estimate","true_value","distance","obs","sd","estimator","perc","Q"
172.160730432846,200.19,-28.0292695671541,10,40,"mean","Mean",50.5
204.016775959071,200.19,3.82677595907131,10,40,"mean","Mean",50.5
156.452597230056,200.19,-43.7374027699442,10,40,"mean","Mean",50.5
179.229825554361,200.19,-20.9601744456387,10,40,"mean","Mean",50.5
179.827439291165,200.19,-20.3625607088353,10,40,"mean","Mean",50.5
166.685561747122,200.19,-33.5044382528781,10,40,"mean","Mean",50.5
160.651043146173,200.19,-39.5389568538272,10,40,"mean","Mean",50.5
175.508249063358,200.19,-24.6817509366425,10,40,"mean","Mean",50.5
167.073679764526,200.19,-33.1163202354741,10,40,"mean","Mean",50.5
162.775890052836,200.19,-37.4141099471641,10,40,"mean","Mean",50.5
185.42995526414,200.19,-14.7600447358596,10,40,"mean","Mean",50.5
200.004712855204,200.19,-0.185287144796376,10,40,"mean","Mean",50.5
181.566400820625,200.19,-18.623599179375,10,40,"mean","Mean",50.5
178.424826533512,200.19,-21.7651734664876,10,40,"mean","Mean",50.5
146.310446885842,200.19,-53.8795531141584,10,40,"mean","Mean",50.5
198.865028265453,200.19,-1.32497173454723,10,40,"mean","Mean",50.5
171.337591001985,200.19,-28.8524089980154,10,40,"mean","Mean",50.5
174.058828069385,200.19,-26.1311719306147,10,40,"mean","Mean",50.5
177.336836497362,200.19,-22.8531635026379,10,40,"mean","Mean",50.5
184.020453144647,200.19,-16.169546855353,10,40,"mean","Mean",50.5
164.393597937862,200.19,-35.7964020621384,10,40,"mean","Mean",50.5
150.875339422686,200.19,-49.3146605773137,10,40,"mean","Mean",50.5
159.928927025551,200.19,-40.2610729744487,10,40,"mean","Mean",50.5
157.050858429956,200.19,-43.1391415700445,10,40,"mean","Mean",50.5
175.432640816817,200.19,-24.7573591831834,10,40,"mean","Mean",50.5
178.218626639708,200.19,-21.9713733602915,10,40,"mean","Mean",50.5
196.380919945621,200.19,-3.80908005437936,10,40,"mean","Mean",50.5
195.237725233151,200.19,-4.95227476684852,10,40,"mean","Mean",50.5
168.73255261525,200.19,-31.4574473847496,10,40,"mean","Mean",50.5
174.335533033344,200.19,-25.8544669666557,10,40,"mean","Mean",50.5
184.312879715892,200.19,-15.8771202841081,10,40,"mean","Mean",50.5
176.106480424897,200.19,-24.0835195751035,10,40,"mean","Mean",50.5
187.925593101669,200.19,-12.2644068983308,10,40,"mean","Mean",50.5
156.358087214639,200.19,-43.8319127853614,10,40,"mean","Mean",50.5
191.411541553713,200.19,-8.77845844628678,10,40,"mean","Mean",50.5
193.759561957532,200.19,-6.43043804246815,10,40,"mean","Mean",50.5
186.785767288418,200.19,-13.4042327115816,10,40,"mean","Mean",50.5
171.29983952362,200.19,-28.8901604763804,10,40,"mean","Mean",50.5
166.316833633056,200.19,-33.8731663669438,10,40,"mean","Mean",50.5
177.738383979189,200.19,-22.4516160208114,10,40,"mean","Mean",50.5
174.645368558273,200.19,-25.5446314417267,10,40,"mean","Mean",50.5
178.14670506046,200.19,-22.0432949395405,10,40,"mean","Mean",50.5
178.085959864029,200.19,-22.1040401359713,10,40,"mean","Mean",50.5
176.088972999713,200.19,-24.1010270002867,10,40,"mean","Mean",50.5
187.505714979044,200.19,-12.6842850209563,10,40,"mean","Mean",50.5
173.230931703464,200.19,-26.9590682965358,10,40,"mean","Mean",50.5
209.27938375893,200.19,9.08938375893021,10,40,"mean","Mean",50.5
165.922847414543,200.19,-34.267152585457,10,40,"mean","Mean",50.5
170.565841666277,200.19,-29.624158333723,10,40,"mean","Mean",50.5
198.013659520168,200.19,-2.17634047983242,10,40,"mean","Mean",50.5
178.495602550907,200.19,-21.6943974490933,10,40,"mean","Mean",50.5
179.889980754179,200.19,-20.3000192458213,10,40,"mean","Mean",50.5
181.239297368739,200.19,-18.9507026312607,10,40,"mean","Mean",50.5
188.828539383834,200.19,-11.3614606161659,10,40,"mean","Mean",50.5
204.222193624301,200.19,4.03219362430096,10,40,"mean","Mean",50.5
168.731273426933,200.19,-31.4587265730669,10,40,"mean","Mean",50.5
174.28358907494,200.19,-25.9064109250596,10,40,"mean","Mean",50.5
180.913249248844,200.19,-19.2767507511558,10,40,"mean","Mean",50.5
192.766851514881,200.19,-7.42314848511904,10,40,"mean","Mean",50.5
178.542428166638,200.19,-21.6475718333619,10,40,"mean","Mean",50.5
174.802622767361,200.19,-25.3873772326391,10,40,"mean","Mean",50.5
182.176032550687,200.19,-18.0139674493132,10,40,"mean","Mean",50.5
169.467566670624,200.19,-30.7224333293765,10,40,"mean","Mean",50.5
190.4323038666,200.19,-9.75769613339958,10,40,"mean","Mean",50.5
195.15688473367,200.19,-5.03311526632959,10,40,"mean","Mean",50.5
171.003805203388,200.19,-29.1861947966122,10,40,"mean","Mean",50.5
176.619835133263,200.19,-23.5701648667368,10,40,"mean","Mean",50.5
165.979337860332,200.19,-34.2106621396684,10,40,"mean","Mean",50.5
175.930066374619,200.19,-24.2599336253807,10,40,"mean","Mean",50.5
170.232576035376,200.19,-29.9574239646243,10,40,"mean","Mean",50.5
170.374946698197,200.19,-29.8150533018032,10,40,"mean","Mean",50.5
179.785449330272,200.19,-20.4045506697276,10,40,"mean","Mean",50.5
175.522335098114,200.19,-24.6676649018861,10,40,"mean","Mean",50.5
179.373994055339,200.19,-20.816005944661,10,40,"mean","Mean",50.5
177.942589616928,200.19,-22.2474103830715,10,40,"mean","Mean",50.5
188.619869709336,200.19,-11.570130290664,10,40,"mean","Mean",50.5
178.4488651287,200.19,-21.7411348713003,10,40,"mean","Mean",50.5
190.764586608999,200.19,-9.4254133910014,10,40,"mean","Mean",50.5
174.250823481783,200.19,-25.9391765182172,10,40,"mean","Mean",50.5
164.02934141856,200.19,-36.1606585814398,10,40,"mean","Mean",50.5
165.115993977096,200.19,-35.0740060229043,10,40,"mean","Mean",50.5
179.328350730433,200.19,-20.8616492695666,10,40,"mean","Mean",50.5
210.33540398602,200.19,10.1454039860201,10,40,"mean","Mean",50.5
137.443204657679,200.19,-62.7467953423206,10,40,"mean","Mean",50.5
151.116085849446,200.19,-49.0739141505536,10,40,"mean","Mean",50.5
171.499921626668,200.19,-28.6900783733319,10,40,"mean","Mean",50.5
193.400139277108,200.19,-6.78986072289169,10,40,"mean","Mean",50.5
192.998893696144,200.19,-7.19110630385575,10,40,"mean","Mean",50.5
183.963274488906,200.19,-16.2267255110943,10,40,"mean","Mean",50.5
175.822634941617,200.19,-24.3673650583831,10,40,"mean","Mean",50.5
175.226828727312,200.19,-24.9631712726882,10,40,"mean","Mean",50.5
184.308311523166,200.19,-15.8816884768337,10,40,"mean","Mean",50.5
171.417396592063,200.19,-28.7726034079365,10,40,"mean","Mean",50.5
164.371537133222,200.19,-35.8184628667777,10,40,"mean","Mean",50.5
193.241275894413,199.89,-6.64872410558721,20,10,"mean","Mean",50.5
193.84632235646,199.89,-6.04367764354001,20,10,"mean","Mean",50.5
196.76478374606,199.89,-3.1252162539395,20,10,"mean","Mean",50.5
193.943011406829,199.89,-5.9469885931706,20,10,"mean","Mean",50.5
194.659486454894,199.89,-5.23051354510605,20,10,"mean","Mean",50.5
194.970942154654,199.89,-4.91905784534617,20,10,"mean","Mean",50.5
195.431086846203,199.89,-4.45891315379671,20,10,"mean","Mean",50.5
193.632805751578,199.89,-6.25719424842225,20,10,"mean","Mean",50.5
195.007236287064,199.89,-4.8827637129356,20,10,"mean","Mean",50.5
191.220980978665,199.89,-8.66901902133498,20,10,"mean","Mean",50.5
192.609823953449,199.89,-7.28017604655076,20,10,"mean","Mean",50.5
194.388458337341,199.89,-5.50154166265926,20,10,"mean","Mean",50.5
191.260127531196,199.89,-8.62987246880371,20,10,"mean","Mean",50.5
196.999946707199,199.89,-2.89005329280056,20,10,"mean","Mean",50.5
193.773539156496,199.89,-6.11646084350397,20,10,"mean","Mean",50.5
191.723270042469,199.89,-8.16672995753058,20,10,"mean","Mean",50.5
192.416086634556,199.89,-7.47391336544354,20,10,"mean","Mean",50.5
196.65659805051,199.89,-3.23340194949003,20,10,"mean","Mean",50.5
190.319709314938,199.89,-9.57029068506151,20,10,"mean","Mean",50.5
191.500154542393,199.89,-8.38984545760655,20,10,"mean","Mean",50.5
195.376462299165,199.89,-4.51353770083503,20,10,"mean","Mean",50.5
195.43115535426,199.89,-4.45884464573973,20,10,"mean","Mean",50.5
197.402759893469,199.89,-2.48724010653055,20,10,"mean","Mean",50.5
192.538815721657,199.89,-7.35118427834257,20,10,"mean","Mean",50.5
199.277224757807,199.89,-0.612775242192782,20,10,"mean","Mean",50.5
196.459882363984,199.89,-3.43011763601598,20,10,"mean","Mean",50.5
194.195510079158,199.89,-5.69448992084182,20,10,"mean","Mean",50.5
195.547359727305,199.89,-4.34264027269478,20,10,"mean","Mean",50.5
196.814037691837,199.89,-3.07596230816279,20,10,"mean","Mean",50.5
189.600038922895,199.89,-10.2899610771046,20,10,"mean","Mean",50.5
192.81833235641,199.89,-7.07166764358951,20,10,"mean","Mean",50.5
193.494945838763,199.89,-6.39505416123711,20,10,"mean","Mean",50.5
196.267048522866,199.89,-3.62295147713434,20,10,"mean","Mean",50.5
193.659058706992,199.89,-6.23094129300773,20,10,"mean","Mean",50.5
191.699331836715,199.89,-8.19066816328453,20,10,"mean","Mean",50.5
194.689030587946,199.89,-5.20096941205392,20,10,"mean","Mean",50.5
200.000578551377,199.89,0.110578551376562,20,10,"mean","Mean",50.5
196.305485502216,199.89,-3.58451449778406,20,10,"mean","Mean",50.5
193.808534816487,199.89,-6.08146518351344,20,10,"mean","Mean",50.5
194.401627469429,199.89,-5.48837253057064,20,10,"mean","Mean",50.5
194.376085840126,199.89,-5.51391415987393,20,10,"mean","Mean",50.5
191.33130171963,199.89,-8.5586982803699,20,10,"mean","Mean",50.5
193.082956191816,199.89,-6.80704380818435,20,10,"mean","Mean",50.5
197.013111556511,199.89,-2.87688844348943,20,10,"mean","Mean",50.5
188.369613401021,199.89,-11.5203865989786,20,10,"mean","Mean",50.5
192.816110434666,199.89,-7.07388956533396,20,10,"mean","Mean",50.5
194.623945521299,199.89,-5.26605447870105,20,10,"mean","Mean",50.5
193.441706065985,199.89,-6.44829393401508,20,10,"mean","Mean",50.5
195.193102206946,199.89,-4.69689779305432,20,10,"mean","Mean",50.5
197.496469736717,199.89,-2.39353026328268,20,10,"mean","Mean",50.5
192.135115466115,199.89,-7.75488453388533,20,10,"mean","Mean",50.5
195.71554199313,199.89,-4.17445800686957,20,10,"mean","Mean",50.5
196.646823151212,199.89,-3.24317684878761,20,10,"mean","Mean",50.5
194.90715465591,199.89,-4.98284534409015,20,10,"mean","Mean",50.5
191.96902790478,199.89,-7.92097209522004,20,10,"mean","Mean",50.5
196.932076924305,199.89,-2.95792307569533,20,10,"mean","Mean",50.5
196.049874402404,199.89,-3.84012559759614,20,10,"mean","Mean",50.5
202.628025755712,199.89,2.73802575571185,20,10,"mean","Mean",50.5
194.390859410933,199.89,-5.49914058906666,20,10,"mean","Mean",50.5
193.485776724569,199.89,-6.40422327543126,20,10,"mean","Mean",50.5
195.950734578503,199.89,-3.93926542149705,20,10,"mean","Mean",50.5
194.016953920807,199.89,-5.87304607919307,20,10,"mean","Mean",50.5
194.693330511544,199.89,-5.19666948845639,20,10,"mean","Mean",50.5
194.216184741934,199.89,-5.67381525806624,20,10,"mean","Mean",50.5
190.678196154142,199.89,-9.2118038458575,20,10,"mean","Mean",50.5
191.332696456311,199.89,-8.55730354368865,20,10,"mean","Mean",50.5
196.507013898948,199.89,-3.38298610105176,20,10,"mean","Mean",50.5
188.64703527534,199.89,-11.2429647246599,20,10,"mean","Mean",50.5
189.739516131394,199.89,-10.1504838686056,20,10,"mean","Mean",50.5
195.031237286933,199.89,-4.85876271306714,20,10,"mean","Mean",50.5
196.563909956705,199.89,-3.32609004329495,20,10,"mean","Mean",50.5
195.629542015046,199.89,-4.26045798495366,20,10,"mean","Mean",50.5
196.309330477329,199.89,-3.58066952267092,20,10,"mean","Mean",50.5
194.943150019282,199.89,-4.94684998071847,20,10,"mean","Mean",50.5
195.892130324133,199.89,-3.99786967586653,20,10,"mean","Mean",50.5
192.178596043945,199.89,-7.71140395605477,20,10,"mean","Mean",50.5
193.287749896004,199.89,-6.60225010399603,20,10,"mean","Mean",50.5
193.35759688078,199.89,-6.53240311921962,20,10,"mean","Mean",50.5
195.421033483928,199.89,-4.46896651607159,20,10,"mean","Mean",50.5
193.868625448179,199.89,-6.021374551821,20,10,"mean","Mean",50.5
192.201494183226,199.89,-7.68850581677367,20,10,"mean","Mean",50.5
190.705181311203,199.89,-9.18481868879704,20,10,"mean","Mean",50.5
192.890660047094,199.89,-6.99933995290581,20,10,"mean","Mean",50.5
193.736773014013,199.89,-6.15322698598663,20,10,"mean","Mean",50.5
196.892954565816,199.89,-2.99704543418383,20,10,"mean","Mean",50.5
195.325874927073,199.89,-4.56412507292683,20,10,"mean","Mean",50.5
