"scientific_name","latitude","longitude","id","user_login","observed_on","day","year","data_source","file","adults","life_stage"
"Danaus plexippus",40.3346214294,-75.6352005005,17139371,"missusjenn","2018-10-02",275,2018,"iNaturalist","d_plexippus17139371.jpg",1,"-"
"Danaus plexippus",40.3345833172,-75.6352385134,17139390,"missusjenn","2018-10-02",275,2018,"iNaturalist","d_plexippus17139390.jpg",0,"L"
"Danaus plexippus",41.9218348146,-87.6339037344,17140339,"goudy","2018-09-26",269,2018,"iNaturalist","d_plexippus17140339.jpg",1,"-"
"Danaus plexippus",38.2615616667,-85.7403716667,17141812,"ditch_rat","2018-10-02",275,2018,"iNaturalist","d_plexippus17141812.jpg",1,"-"
"Danaus plexippus",38.985145,-74.8088616667,17142223,"nhlrox88","2018-09-22",265,2018,"iNaturalist","d_plexippus17142223.jpg",1,"-"
"Danaus plexippus",38.8832237122,-77.002033554,17142960,"zips_the_mighty","2018-10-02",275,2018,"iNaturalist","d_plexippus17142960.jpg",1,"-"
"Danaus plexippus",40.5983566149,-74.2974733852,17144841,"brenckmc","2018-10-02",275,2018,"iNaturalist","d_plexippus17144841.jpg",1,"-"
"Danaus plexippus",41.8821912815,-87.6235797023,17145584,"glamasaurusrex","2018-07-18",199,2018,"iNaturalist","d_plexippus17145584.jpg",1,"-"
"Danaus plexippus",38.9088880688,-77.0762280952,17145591,"ecologyelise","2018-10-02",275,2018,"iNaturalist","d_plexippus17145591.jpg",1,"-"
"Danaus plexippus",38.9085708213,-77.0771078597,17145607,"ecologyelise","2018-10-02",275,2018,"iNaturalist","d_plexippus17145607.jpg",1,"-"
"Danaus plexippus",38.9085708213,-77.0771078597,17145609,"ecologyelise","2018-10-02",275,2018,"iNaturalist","d_plexippus17145609.jpg",1,"-"
"Danaus plexippus",38.6779966667,-77.2185883333,17146053,"mefisher","2018-10-02",275,2018,"iNaturalist","d_plexippus17146053.jpg",1,"-"
"Danaus plexippus",38.86433,-77.1063611667,17148139,"stratness","2018-10-01",274,2018,"iNaturalist","d_plexippus17148139.jpg",1,"-"
"Danaus plexippus",40.8630333333,-73.8791416667,17153952,"kalani3","2018-10-02",275,2018,"iNaturalist","d_plexippus17153952.jpg",1,"-"
"Danaus plexippus",41.469805,-70.628105,17155593,"plover52","2018-10-02",275,2018,"iNaturalist","d_plexippus17155593.jpg",1,"-"
"Danaus plexippus",37.8266668906,-84.7488942277,17155891,"laurabaird","2018-08-30",242,2018,"iNaturalist","d_plexippus17155891.jpg",1,"-"
"Danaus plexippus",38.9101546714,-76.9527062089,17158315,"eshansen2","2018-10-03",276,2018,"iNaturalist","d_plexippus17158315.jpg",1,"-"
"Danaus plexippus",41.1976203918,-73.0723419189,17160462,"zacharyschwartz","2018-09-30",273,2018,"iNaturalist","d_plexippus17160462.jpg",1,"-"
"Danaus plexippus",41.784795,-73.7339466667,17160841,"tao","2018-10-03",276,2018,"iNaturalist","d_plexippus17160841.jpg",1,"-"
"Danaus plexippus",36.7911154693,-93.7270894018,17161553,"mrbrew","2018-10-03",276,2018,"iNaturalist","d_plexippus17161553.jpg",0,"L"
"Danaus plexippus",41.8579579331,-87.7598900256,17163642,"lara003","2018-09-10",253,2018,"iNaturalist","d_plexippus17163642.jpg",0,"L"
"Danaus plexippus",39.9581416667,-75.1699833333,17163884,"sgalen","2018-10-03",276,2018,"iNaturalist","d_plexippus17163884.jpg",1,"-"
"Danaus plexippus",39.469875,-87.400345,17165464,"jtc","2018-09-27",270,2018,"iNaturalist","d_plexippus17165464.jpg",1,"-"
"Danaus plexippus",39.4701916667,-87.4002083333,17165638,"jtc","2018-09-27",270,2018,"iNaturalist","d_plexippus17165638.jpg",1,"-"
"Danaus plexippus",39.4701716667,-87.40013,17165654,"jtc","2018-09-27",270,2018,"iNaturalist","d_plexippus17165654.jpg",1,"-"
"Danaus plexippus",39.4701716667,-87.40017,17165665,"jtc","2018-09-27",270,2018,"iNaturalist","d_plexippus17165665.jpg",1,"-"
"Danaus plexippus",39.470445,-87.40033,17165685,"jtc","2018-09-27",270,2018,"iNaturalist","d_plexippus17165685.jpg",1,"-"
"Danaus plexippus",41.580550382,-83.5959863384,17165816,"sierrawcislek","2018-10-03",276,2018,"iNaturalist","d_plexippus17165816.jpg",1,"-"
"Danaus plexippus",41.58121976,-83.59501983,17166068,"corey_pounders","2018-10-03",276,2018,"iNaturalist","d_plexippus17166068.jpg",1,"-"
"Danaus plexippus",41.5710118568,-83.5862691311,17166092,"mariahvollmar","2018-10-03",276,2018,"iNaturalist","d_plexippus17166092.jpg",1,"-"
"Danaus plexippus",41.4190139771,-89.3253555298,17166495,"rgrandparentsfarm","2018-10-03",276,2018,"iNaturalist","d_plexippus17166495.jpg",1,"-"
"Danaus plexippus",40.68062,-74.235695,17166667,"djdani06","2018-10-03",276,2018,"iNaturalist","d_plexippus17166667.jpg",1,"-"
"Danaus plexippus",39.4702216667,-87.40065,17167332,"jtc","2018-10-01",274,2018,"iNaturalist","d_plexippus17167332.jpg",1,"-"
"Danaus plexippus",39.4703833333,-87.4006116667,17167451,"jtc","2018-10-01",274,2018,"iNaturalist","d_plexippus17167451.jpg",1,"-"
"Danaus plexippus",39.4702083333,-87.400505,17167462,"jtc","2018-10-01",274,2018,"iNaturalist","d_plexippus17167462.jpg",1,"-"
"Danaus plexippus",39.4701916667,-87.4005366667,17167478,"jtc","2018-10-01",274,2018,"iNaturalist","d_plexippus17167478.jpg",1,"-"
"Danaus plexippus",39.4701916667,-87.4005366667,17167494,"jtc","2018-10-01",274,2018,"iNaturalist","d_plexippus17167494.jpg",1,"-"
"Danaus plexippus",39.4698616667,-87.40033,17167971,"jtc","2018-10-01",274,2018,"iNaturalist","d_plexippus17167971.jpg",1,"-"
"Danaus plexippus",39.4698616667,-87.40033,17168006,"jtc","2018-10-01",274,2018,"iNaturalist","d_plexippus17168006.jpg",1,"-"
"Danaus plexippus",39.47022,-87.4006283333,17168247,"jtc","2018-10-02",275,2018,"iNaturalist","d_plexippus17168247.jpg",1,"-"
"Danaus plexippus",39.4702333333,-87.4006416667,17168257,"jtc","2018-10-02",275,2018,"iNaturalist","d_plexippus17168257.jpg",1,"-"
"Danaus plexippus",39.47,-87.40017,17168398,"jtc","2018-10-02",275,2018,"iNaturalist","d_plexippus17168398.jpg",1,"-"
"Danaus plexippus",40.8616095269,-73.874052465,17168511,"luket333","2018-10-03",276,2018,"iNaturalist","d_plexippus17168511.jpg",1,"-"
"Danaus plexippus",39.470445,-87.4002916667,17168574,"jtc","2018-10-02",275,2018,"iNaturalist","d_plexippus17168574.jpg",1,"-"
"Danaus plexippus",38.5334835522,-82.6536475729,17168969,"triplett6napls","2018-09-30",273,2018,"iNaturalist","d_plexippus17168969.jpg",1,"-"
"Danaus plexippus",40.7694083333,-73.9716633333,17169987,"lostintheweeds","2018-10-03",276,2018,"iNaturalist","d_plexippus17169987.jpg",1,"-"
"Danaus plexippus",39.46987891,-87.40039456,17170763,"sarahmoore319","2018-09-28",271,2018,"iNaturalist","d_plexippus17170763.jpg",1,"-"
"Danaus plexippus",39.4700628071,-87.4005658374,17170766,"sarahmoore319","2018-09-28",271,2018,"iNaturalist","d_plexippus17170766.jpg",1,"-"
"Danaus plexippus",39.469891258,-87.4003978224,17170775,"sarahmoore319","2018-09-28",271,2018,"iNaturalist","d_plexippus17170775.jpg",1,"-"
"Danaus plexippus",39.4700238118,-87.400585823,17172006,"sarahmoore319","2018-10-03",276,2018,"iNaturalist","d_plexippus17172006.jpg",1,"-"
"Danaus plexippus",39.47002674,-87.4001808095,17172010,"sarahmoore319","2018-10-03",276,2018,"iNaturalist","d_plexippus17172010.jpg",1,"-"
"Danaus plexippus",39.4698861862,-87.4003484475,17172022,"sarahmoore319","2018-10-03",276,2018,"iNaturalist","d_plexippus17172022.jpg",1,"-"
"Danaus plexippus",39.4698935067,-87.4003444242,17172023,"sarahmoore319","2018-10-03",276,2018,"iNaturalist","d_plexippus17172023.jpg",1,"-"
"Danaus plexippus",39.4698995681,-87.4003401998,17172024,"sarahmoore319","2018-10-03",276,2018,"iNaturalist","d_plexippus17172024.jpg",1,"-"
"Danaus plexippus",40.1555119539,-83.0162619373,17173222,"collins33napls","2018-10-03",276,2018,"iNaturalist","d_plexippus17173222.jpg",1,"-"
"Danaus plexippus",41.8930791133,-74.0766334255,17175747,"mira_l_b","2018-10-03",276,2018,"iNaturalist","d_plexippus17175747.jpg",1,"-"
"Danaus plexippus",41.6826883333,-73.0284638333,17176291,"jeweledweevil","2018-10-03",276,2018,"iNaturalist","d_plexippus17176291.jpg",1,"-"
"Danaus plexippus",38.6465633926,-90.3108345398,17176346,"bryanlo","2018-09-30",273,2018,"iNaturalist","d_plexippus17176346.jpg",1,"-"
"Danaus plexippus",40.5532562,-74.6341875,17176381,"jpviolette","2018-09-30",273,2018,"iNaturalist","d_plexippus17176381.jpg",1,"-"
"Danaus plexippus",40.5532562,-74.6341875,17176382,"jpviolette","2018-09-30",273,2018,"iNaturalist","d_plexippus17176382.jpg",1,"-"
"Danaus plexippus",40.5532562,-74.6341875,17176386,"jpviolette","2018-09-30",273,2018,"iNaturalist","d_plexippus17176386.jpg",1,"-"
"Danaus plexippus",40.5532562,-74.6341875,17176388,"jpviolette","2018-09-30",273,2018,"iNaturalist","d_plexippus17176388.jpg",1,"-"
"Danaus plexippus",40.5532562,-74.6341875,17176391,"jpviolette","2018-09-30",273,2018,"iNaturalist","d_plexippus17176391.jpg",1,"-"
"Danaus plexippus",40.1164204,-88.2433829,17177421,"arebee","2018-10-03",276,2018,"iNaturalist","d_plexippus17177421.jpg",1,"-"
"Danaus plexippus",41.1442003066,-87.8853871348,17178110,"rufus570","2018-09-30",273,2018,"iNaturalist","d_plexippus17178110.jpg",0,"P"
"Danaus plexippus",41.071,-71.8586883333,17178760,"pmaxp","2018-10-02",275,2018,"iNaturalist","d_plexippus17178760.jpg",1,"-"
"Danaus plexippus",38.7551141,-77.2963738,17179094,"peggyo","2018-10-02",275,2018,"iNaturalist","d_plexippus17179094.jpg",1,"-"
"Danaus plexippus",41.917640173,-87.6312751382,17184969,"goudy","2018-09-26",269,2018,"iNaturalist","d_plexippus17184969.jpg",1,"-"
"Danaus plexippus",38.1891255733,-76.4269715455,17185487,"sarahschaeffer","2018-10-04",277,2018,"iNaturalist","d_plexippus17185487.jpg",1,"-"
"Danaus plexippus",39.9777216667,-75.179475,17186009,"sgalen","2018-10-04",277,2018,"iNaturalist","d_plexippus17186009.jpg",1,"-"
"Danaus plexippus",41.3335895691,-81.4103425859,17187147,"rburnsm51","2018-09-02",245,2018,"iNaturalist","d_plexippus17187147.jpg",1,"-"
"Danaus plexippus",41.7080520792,-73.9362119883,17187538,"susan313","2018-09-11",254,2018,"iNaturalist","d_plexippus17187538.jpg",1,"-"
"Danaus plexippus",41.0104228,-81.3977169,17188213,"dpdawes","2018-09-28",271,2018,"iNaturalist","d_plexippus17188213.jpg",1,"-"
"Danaus plexippus",38.7035080874,-76.5328768286,17188703,"kellykrechmer","2018-10-03",276,2018,"iNaturalist","d_plexippus17188703.jpg",1,"-"
"Danaus plexippus",40.4705716667,-79.961595,17189867,"tkosova","2018-06-12",163,2018,"iNaturalist","d_plexippus17189867.jpg",1,"-"
"Danaus plexippus",40.7745128777,-73.9437472355,17189943,"spritelink","2018-10-04",277,2018,"iNaturalist","d_plexippus17189943.jpg",1,"-"
"Danaus plexippus",39.4698000456,-87.4007580802,17189949,"nickgabry","2018-10-03",276,2018,"iNaturalist","d_plexippus17189949.jpg",1,"-"
"Danaus plexippus",36.206895,-93.1216055,17190141,"swomack","2018-10-04",277,2018,"iNaturalist","d_plexippus17190141.jpg",1,"-"
"Danaus plexippus",38.3541336051,-81.6441228055,17190349,"elizabeth_0320","2018-10-04",277,2018,"iNaturalist","d_plexippus17190349.jpg",1,"-"
"Danaus plexippus",38.8892478403,-78.2324788348,17191817,"jkenney4815","2018-10-04",277,2018,"iNaturalist","d_plexippus17191817.jpg",1,"-"
"Danaus plexippus",40.2588940692,-92.5696807914,17193273,"aranson453","2018-10-01",274,2018,"iNaturalist","d_plexippus17193273.jpg",0,"L"
"Danaus plexippus",41.4329340288,-81.4378234518,17193670,"fambrough","2018-10-04",277,2018,"iNaturalist","d_plexippus17193670.jpg",0,"P"
"Danaus plexippus",38.95062155,-77.35692856,17193823,"stinger","2018-10-04",277,2018,"iNaturalist","d_plexippus17193823.jpg",1,"-"
"Danaus plexippus",38.1891893596,-76.4271297958,17195129,"sarahschaeffer","2018-10-04",277,2018,"iNaturalist","d_plexippus17195129.jpg",1,"-"
"Danaus plexippus",40.5786011424,-73.8332734872,17195502,"gsilva2496","2018-10-04",277,2018,"iNaturalist","d_plexippus17195502.jpg",1,"-"
"Danaus plexippus",39.4702789793,-87.4005419948,17196324,"cmcdaniel13","2018-10-04",277,2018,"iNaturalist","d_plexippus17196324.jpg",1,"-"
"Danaus plexippus",39.470005,-87.4005733333,17196383,"hang_li","2018-10-04",277,2018,"iNaturalist","d_plexippus17196383.jpg",1,"-"
"Danaus plexippus",36.4085908303,-93.7370844681,17196478,"acolton","2018-10-04",277,2018,"iNaturalist","d_plexippus17196478.jpg",1,"-"
"Danaus plexippus",38.8026015927,-76.6918480676,17196960,"mikemq41","2018-10-04",277,2018,"iNaturalist","d_plexippus17196960.jpg",1,"-"
"Danaus plexippus",41.2786784462,-72.5987116537,17197042,"barry51","2018-09-29",272,2018,"iNaturalist","d_plexippus17197042.jpg",1,"-"
"Danaus plexippus",41.69577,-71.0408083333,17198320,"corinne31","2018-09-20",263,2018,"iNaturalist","d_plexippus17198320.jpg",1,"-"
"Danaus plexippus",40.8631564072,-73.8790944312,17199150,"sadawolk","2018-10-04",277,2018,"iNaturalist","d_plexippus17199150.jpg",1,"-"
"Danaus plexippus",40.86362,-73.8790366667,17199209,"sadawolk","2018-10-04",277,2018,"iNaturalist","d_plexippus17199209.jpg",1,"-"
"Danaus plexippus",39.9461833333,-83.01009445,17199515,"chrysanthi","2018-10-03",276,2018,"iNaturalist","d_plexippus17199515.jpg",0,"P"
"Danaus plexippus",38.9297783333,-77.01275555,17199835,"woodcut55","2018-10-04",277,2018,"iNaturalist","d_plexippus17199835.jpg",1,"-"
"Danaus plexippus",36.9002347486,-86.6405125056,17200814,"bryonk","2018-10-04",277,2018,"iNaturalist","d_plexippus17200814.jpg",1,"-"
"Danaus plexippus",39.0598242,-77.039075,17201257,"gwh","2018-10-02",275,2018,"iNaturalist","d_plexippus17201257.jpg",1,"-"
"Danaus plexippus",41.2943216667,-73.21028,17201507,"dverespy","2018-09-30",273,2018,"iNaturalist","d_plexippus17201507.jpg",1,"-"
"Danaus plexippus",39.0734138489,-74.8964691162,17201666,"stephen158","2018-10-04",277,2018,"iNaturalist","d_plexippus17201666.jpg",1,"-"
"Danaus plexippus",40.8102760315,-73.8621444702,17202623,"danicaw","2018-10-04",277,2018,"iNaturalist","d_plexippus17202623.jpg",1,"-"
"Danaus plexippus",40.8173966667,-73.9497216667,17203280,"elsa_lopez_4ps","2018-10-04",277,2018,"iNaturalist","d_plexippus17203280.jpg",1,"-"
"Danaus plexippus",38.8913879395,-77.0241699219,17204300,"dankulpinski","2018-10-02",275,2018,"iNaturalist","d_plexippus17204300.jpg",1,"-"
"Danaus plexippus",41.2980333333,-72.8064883333,17205350,"cichlidmike","2018-10-04",277,2018,"iNaturalist","d_plexippus17205350.jpg",1,"-"
"Danaus plexippus",39.8125349389,-75.5299717778,17205657,"susanmf","2018-10-04",277,2018,"iNaturalist","d_plexippus17205657.jpg",1,"-"
"Danaus plexippus",39.28397,-76.6056833333,17206726,"flgirl09","2018-10-04",277,2018,"iNaturalist","d_plexippus17206726.jpg",1,"-"
"Danaus plexippus",38.745648,-77.057897,17211446,"jmcnees_natureserve","2018-10-04",277,2018,"iNaturalist","d_plexippus17211446.jpg",1,"-"
"Danaus plexippus",40.89915484,-74.18298214,17211597,"crubinfeld","2018-10-03",276,2018,"iNaturalist","d_plexippus17211597.jpg",1,"-"
"Danaus plexippus",41.30203383,-83.66749893,17212539,"jwitter13","2018-08-30",242,2018,"iNaturalist","d_plexippus17212539.jpg",0,"L"
"Danaus plexippus",36.100975,-79.5051116667,17212768,"apetnuch","2018-10-04",277,2018,"iNaturalist","d_plexippus17212768.jpg",1,"-"
"Danaus plexippus",39.8684824976,-75.6796149691,17212935,"susanmf","2018-10-04",277,2018,"iNaturalist","d_plexippus17212935.jpg",1,"-"
"Danaus plexippus",40.0870900634,-82.8138928391,17213021,"poulos2napls","2018-09-28",271,2018,"iNaturalist","d_plexippus17213021.jpg",1,"-"
"Danaus plexippus",40.0886195,-82.8101416667,17213029,"sammons5","2018-09-28",271,2018,"iNaturalist","d_plexippus17213029.jpg",1,"-"
"Danaus plexippus",38.2185268573,-85.6857583064,17214886,"margaridamaria","2018-10-05",278,2018,"iNaturalist","d_plexippus17214886.jpg",1,"-"
"Danaus plexippus",40.7317791045,-74.0070138283,17218902,"rwright","2018-10-05",278,2018,"iNaturalist","d_plexippus17218902.jpg",1,"-"
"Danaus plexippus",36.0535610998,-86.996694385,17219192,"hmjellison","2018-10-05",278,2018,"iNaturalist","d_plexippus17219192.jpg",1,"-"
"Danaus plexippus",36.0960083333,-86.9166033333,17219346,"justbeeing","2018-10-05",278,2018,"iNaturalist","d_plexippus17219346.jpg",1,"-"
"Danaus plexippus",39.9610086928,-86.3439856013,17220021,"teacherranger","2018-10-05",278,2018,"iNaturalist","d_plexippus17220021.jpg",1,"-"
"Danaus plexippus",39.6993468416,-83.9454777305,17220658,"mikeabel","2018-10-01",274,2018,"iNaturalist","d_plexippus17220658.jpg",1,"-"
"Danaus plexippus",38.9385116667,-74.9661633333,17221791,"dawnvla","2018-10-05",278,2018,"iNaturalist","d_plexippus17221791.jpg",1,"-"
"Danaus plexippus",39.3169444444,-84.2177777778,17222205,"alishalopez85","2018-06-20",171,2018,"iNaturalist","d_plexippus17222205.jpg",1,"-"
"Danaus plexippus",38.64631962,-90.3107722926,17222307,"kyran2","2018-10-04",277,2018,"iNaturalist","d_plexippus17222307.jpg",1,"-"
"Danaus plexippus",40.7986716667,-73.9194116667,17223606,"jjadams","2018-10-05",278,2018,"iNaturalist","d_plexippus17223606.jpg",1,"-"
"Danaus plexippus",38.9831483333,-77.37393,17226860,"crayshack","2018-10-05",278,2018,"iNaturalist","d_plexippus17226860.jpg",0,"L"
"Danaus plexippus",37.1400218457,-92.2459032946,17227547,"mcqueenlori","2018-10-05",278,2018,"iNaturalist","d_plexippus17227547.jpg",1,"-"
"Danaus plexippus",40.0632240092,-82.8342051985,17229710,"mccloud2napls","2018-10-05",278,2018,"iNaturalist","d_plexippus17229710.jpg",1,"-"
"Danaus plexippus",41.3668489,-81.9755009,17229887,"loligo","2018-10-03",276,2018,"iNaturalist","d_plexippus17229887.jpg",1,"-"
"Danaus plexippus",40.9642084513,-72.8232128901,17230070,"bbull","2018-10-04",277,2018,"iNaturalist","d_plexippus17230070.jpg",1,"-"
"Danaus plexippus",41.0035603687,-81.9766317733,17230486,"camelcreek","2018-09-29",272,2018,"iNaturalist","d_plexippus17230486.jpg",1,"-"
"Danaus plexippus",38.8758651882,-77.3446639793,17230979,"undeaddead","2018-09-14",257,2018,"iNaturalist","d_plexippus17230979.jpg",1,"-"
"Danaus plexippus",38.7679956,-77.1201353,17241725,"shinnickj","2018-10-06",279,2018,"iNaturalist","d_plexippus17241725.jpg",1,"-"
"Danaus plexippus",40.4327912889,-79.934635092,17243191,"birdizlife","2018-10-05",278,2018,"iNaturalist","d_plexippus17243191.jpg",1,"-"
"Danaus plexippus",38.9127466667,-76.94198,17243269,"sharonforsyth","2018-10-04",277,2018,"iNaturalist","d_plexippus17243269.jpg",1,"-"
"Danaus plexippus",37.7669833333,-81.1823583333,17245863,"mitchelljs","2018-10-04",277,2018,"iNaturalist","d_plexippus17245863.jpg",1,"-"
"Danaus plexippus",36.75158341,-86.18749073,17246172,"jonesm328","2018-10-06",279,2018,"iNaturalist","d_plexippus17246172.jpg",1,"-"
"Danaus plexippus",40.6400330365,-80.0193606132,17247204,"ramjr","2018-09-12",255,2018,"iNaturalist","d_plexippus17247204.jpg",0,"P"
"Danaus plexippus",39.0955963135,-84.5099563599,17247832,"paleontologa","2018-09-23",266,2018,"iNaturalist","d_plexippus17247832.jpg",1,"-"
"Danaus plexippus",39.6515912564,-85.9973637876,17248933,"dcamp","2018-10-06",279,2018,"iNaturalist","d_plexippus17248933.jpg",1,"-"
"Danaus plexippus",40.1651022707,-82.9113158266,17248946,"thomas41napls","2018-10-06",279,2018,"iNaturalist","d_plexippus17248946.jpg",1,"-"
"Danaus plexippus",39.2589937063,-84.4718614178,17249004,"dingleingus","2018-10-06",279,2018,"iNaturalist","d_plexippus17249004.jpg",1,"-"
"Danaus plexippus",39.9694519131,-82.7468990021,17249725,"thomas41napls","2018-10-06",279,2018,"iNaturalist","d_plexippus17249725.jpg",1,"-"
"Danaus plexippus",38.9355666667,-76.938355,17250230,"ydobson","2018-10-06",279,2018,"iNaturalist","d_plexippus17250230.jpg",1,"-"
"Danaus plexippus",39.8061477277,-84.9710368446,17251193,"jamesjbond","2018-10-05",278,2018,"iNaturalist","d_plexippus17251193.jpg",1,"-"
"Danaus plexippus",40.0891728413,-82.8139135584,17252439,"karra2napls","2018-09-28",271,2018,"iNaturalist","d_plexippus17252439.jpg",1,"-"
"Danaus plexippus",40.02114,-75.1070299833,17252614,"navin_sasikumar","2018-09-15",258,2018,"iNaturalist","d_plexippus17252614.jpg",1,"-"
"Danaus plexippus",40.0209049833,-75.1064816667,17252628,"navin_sasikumar","2018-09-15",258,2018,"iNaturalist","d_plexippus17252628.jpg",1,"-"
"Danaus plexippus",37.2396083797,-93.2364074742,17253051,"edwennah","2018-09-30",273,2018,"iNaturalist","d_plexippus17253051.jpg",1,"-"
"Danaus plexippus",41.6408389053,-87.074466352,17253857,"maureenclare","2018-10-06",279,2018,"iNaturalist","d_plexippus17253857.jpg",1,"-"
"Danaus plexippus",40.5426366667,-79.90542,17254683,"julietrav24","2018-10-06",279,2018,"iNaturalist","d_plexippus17254683.jpg",0,"P"
"Danaus plexippus",39.8916405395,-75.2576536649,17254702,"navin_sasikumar","2018-09-16",259,2018,"iNaturalist","d_plexippus17254702.jpg",1,"-"
"Danaus plexippus",39.8917399833,-75.2585716667,17254713,"navin_sasikumar","2018-09-16",259,2018,"iNaturalist","d_plexippus17254713.jpg",1,"-"
"Danaus plexippus",39.9468924,-75.1447303,17255203,"zombaninji","2018-10-06",279,2018,"iNaturalist","d_plexippus17255203.jpg",1,"-"
"Danaus plexippus",39.3852454793,-84.3347963978,17256143,"adnanilyas","2018-10-06",279,2018,"iNaturalist","d_plexippus17256143.jpg",1,"-"
"Danaus plexippus",38.646441897,-90.3106520132,17256776,"maehubel","2018-09-28",271,2018,"iNaturalist","d_plexippus17256776.jpg",1,"-"
"Danaus plexippus",39.3557927236,-76.552479177,17256875,"mattheartwood","2018-10-06",279,2018,"iNaturalist","d_plexippus17256875.jpg",1,"-"
"Danaus plexippus",37.05247937,-76.3238275,17258604,"drshawntdash","2018-10-06",279,2018,"iNaturalist","d_plexippus17258604.jpg",1,"-"
"Danaus plexippus",36.0020885943,-79.7947438807,17259179,"stellaria","2018-10-06",279,2018,"iNaturalist","d_plexippus17259179.jpg",1,"-"
"Danaus plexippus",38.90835612,-84.54629526,17259894,"amanda573","2018-10-06",279,2018,"iNaturalist","d_plexippus17259894.jpg",0,"P"
"Danaus plexippus",40.7938065939,-73.9555727598,17260956,"spritelink","2018-10-06",279,2018,"iNaturalist","d_plexippus17260956.jpg",1,"-"
"Danaus plexippus",36.500775,-80.8774416667,17261141,"riggs727","2018-10-06",279,2018,"iNaturalist","d_plexippus17261141.jpg",1,"-"
"Danaus plexippus",38.608474,-77.3326407,17262301,"lookandsee","2018-10-06",279,2018,"iNaturalist","d_plexippus17262301.jpg",1,"-"
"Danaus plexippus",36.1418644153,-86.7545477115,17263038,"elfs","2018-10-06",279,2018,"iNaturalist","d_plexippus17263038.jpg",1,"-"
"Danaus plexippus",36.0926394677,-79.8434156646,17263550,"davidgeorge","2018-10-06",279,2018,"iNaturalist","d_plexippus17263550.jpg",1,"-"
"Danaus plexippus",40.6839993,-74.4005451,17264743,"jpviolette","2018-10-01",274,2018,"iNaturalist","d_plexippus17264743.jpg",1,"-"
"Danaus plexippus",40.6839993,-74.4005451,17264745,"jpviolette","2018-10-01",274,2018,"iNaturalist","d_plexippus17264745.jpg",1,"-"
"Danaus plexippus",40.6839993,-74.4005451,17264753,"jpviolette","2018-10-03",276,2018,"iNaturalist","d_plexippus17264753.jpg",1,"-"
"Danaus plexippus",40.5532562,-74.6341875,17264794,"jpviolette","2018-10-06",279,2018,"iNaturalist","d_plexippus17264794.jpg",1,"-"
"Danaus plexippus",38.912732281,-76.9418422519,17264984,"jmgconsult","2018-10-06",279,2018,"iNaturalist","d_plexippus17264984.jpg",1,"-"
"Danaus plexippus",36.08988,-92.392305,17265396,"sedgehead","2018-10-04",277,2018,"iNaturalist","d_plexippus17265396.jpg",1,"-"
"Danaus plexippus",39.4241422,-84.1857115,17268160,"alishalopez85","2018-10-06",279,2018,"iNaturalist","d_plexippus17268160.jpg",1,"-"
"Danaus plexippus",40.4308616667,-79.922325,17269962,"sarahten48","2018-10-05",278,2018,"iNaturalist","d_plexippus17269962.jpg",1,"-"
"Danaus plexippus",41.4898333333,-81.929755,17270294,"evanharms","2018-10-06",279,2018,"iNaturalist","d_plexippus17270294.jpg",1,"-"
"Danaus plexippus",39.8298216667,-75.568695,17272851,"thewaskwy1","2018-09-28",271,2018,"iNaturalist","d_plexippus17272851.jpg",1,"-"
"Danaus plexippus",41.2824738043,-72.2763663123,17277234,"mimsykins","2018-10-04",277,2018,"iNaturalist","d_plexippus17277234.jpg",1,"-"
"Danaus plexippus",40.3820333333,-82.4839633333,17279132,"manticore","2018-10-07",280,2018,"iNaturalist","d_plexippus17279132.jpg",1,"-"
"Danaus plexippus",38.9967220792,-77.1776463279,17279517,"moyuan","2018-09-12",255,2018,"iNaturalist","d_plexippus17279517.jpg",1,"-"
"Danaus plexippus",36.0047388833,-78.91127,17279621,"robert198","2018-10-07",280,2018,"iNaturalist","d_plexippus17279621.jpg",1,"-"
"Danaus plexippus",40.766651158,-73.9454680703,17279727,"slowtrain888","2018-10-07",280,2018,"iNaturalist","d_plexippus17279727.jpg",1,"-"
"Danaus plexippus",40.6044083333,-73.9302444444,17280822,"elaphrornis","2018-09-05",248,2018,"iNaturalist","d_plexippus17280822.jpg",1,"-"
"Danaus plexippus",40.7692416667,-73.9715633333,17282497,"elizajsyh","2018-10-07",280,2018,"iNaturalist","d_plexippus17282497.jpg",1,"-"
"Danaus plexippus",40.7728283333,-73.9671466667,17282508,"elizajsyh","2018-10-07",280,2018,"iNaturalist","d_plexippus17282508.jpg",1,"-"
"Danaus plexippus",38.2186308,-85.6858175901,17282971,"margaridamaria","2018-10-07",280,2018,"iNaturalist","d_plexippus17282971.jpg",1,"-"
"Danaus plexippus",40.0137176514,-75.1908569336,17284152,"navin_sasikumar","2018-10-07",280,2018,"iNaturalist","d_plexippus17284152.jpg",0,"P"
"Danaus plexippus",40.3005183069,-75.9681513627,17284467,"stephanie479","2018-10-03",276,2018,"iNaturalist","d_plexippus17284467.jpg",0,"L"
"Danaus plexippus",38.8393954046,-77.1740849162,17284526,"hoppy1","2018-10-06",279,2018,"iNaturalist","d_plexippus17284526.jpg",0,"P"
"Danaus plexippus",41.3851738979,-73.4455342442,17285419,"susanmf","2018-10-07",280,2018,"iNaturalist","d_plexippus17285419.jpg",1,"-"
